,duration,loudness_0,fundamental_0,fundamental_stddev_0,average_eq_0_0,average_eq_0_1,average_eq_0_2,average_eq_0_3,average_eq_0_4,average_eq_0_5,average_eq_0_6,average_eq_0_7,average_eq_0_8,average_eq_0_9,average_eq_0_10,average_eq_0_11,average_eq_0_12,average_eq_0_13,average_eq_0_14,average_eq_0_15,average_eq_0_16,average_eq_0_17,average_eq_0_18,average_eq_0_19,average_eq_0_20,average_eq_0_21,average_eq_0_22,average_eq_0_23,average_eq_0_24,average_eq_0_25,average_eq_0_26,average_eq_0_27,average_eq_0_28,average_eq_0_29,average_eq_0_30,average_eq_0_31,average_eq_0_32,average_eq_0_33,average_eq_0_34,average_eq_0_35,average_eq_0_36,average_eq_0_37,average_eq_0_38,average_eq_0_39,average_eq_0_40,average_eq_0_41,average_eq_0_42,average_eq_0_43,average_eq_0_44,average_eq_0_45,average_eq_0_46,average_eq_0_47,average_eq_0_48,average_eq_0_49,average_eq_0_50,loudness_1,fundamental_1,fundamental_stddev_1,average_eq_1_0,average_eq_1_1,average_eq_1_2,average_eq_1_3,average_eq_1_4,average_eq_1_5,average_eq_1_6,average_eq_1_7,average_eq_1_8,average_eq_1_9,average_eq_1_10,average_eq_1_11,average_eq_1_12,average_eq_1_13,average_eq_1_14,average_eq_1_15,average_eq_1_16,average_eq_1_17,average_eq_1_18,average_eq_1_19,average_eq_1_20,average_eq_1_21,average_eq_1_22,average_eq_1_23,average_eq_1_24,average_eq_1_25,average_eq_1_26,average_eq_1_27,average_eq_1_28,average_eq_1_29,average_eq_1_30,average_eq_1_31,average_eq_1_32,average_eq_1_33,average_eq_1_34,average_eq_1_35,average_eq_1_36,average_eq_1_37,average_eq_1_38,average_eq_1_39,average_eq_1_40,average_eq_1_41,average_eq_1_42,average_eq_1_43,average_eq_1_44,average_eq_1_45,average_eq_1_46,average_eq_1_47,average_eq_1_48,average_eq_1_49,average_eq_1_50,loudness_2,fundamental_2,fundamental_stddev_2,average_eq_2_0,average_eq_2_1,average_eq_2_2,average_eq_2_3,average_eq_2_4,average_eq_2_5,average_eq_2_6,average_eq_2_7,average_eq_2_8,average_eq_2_9,average_eq_2_10,average_eq_2_11,average_eq_2_12,average_eq_2_13,average_eq_2_14,average_eq_2_15,average_eq_2_16,average_eq_2_17,average_eq_2_18,average_eq_2_19,average_eq_2_20,average_eq_2_21,average_eq_2_22,average_eq_2_23,average_eq_2_24,average_eq_2_25,average_eq_2_26,average_eq_2_27,average_eq_2_28,average_eq_2_29,average_eq_2_30,average_eq_2_31,average_eq_2_32,average_eq_2_33,average_eq_2_34,average_eq_2_35,average_eq_2_36,average_eq_2_37,average_eq_2_38,average_eq_2_39,average_eq_2_40,average_eq_2_41,average_eq_2_42,average_eq_2_43,average_eq_2_44,average_eq_2_45,average_eq_2_46,average_eq_2_47,average_eq_2_48,average_eq_2_49,average_eq_2_50,loudness_3,fundamental_3,fundamental_stddev_3,average_eq_3_0,average_eq_3_1,average_eq_3_2,average_eq_3_3,average_eq_3_4,average_eq_3_5,average_eq_3_6,average_eq_3_7,average_eq_3_8,average_eq_3_9,average_eq_3_10,average_eq_3_11,average_eq_3_12,average_eq_3_13,average_eq_3_14,average_eq_3_15,average_eq_3_16,average_eq_3_17,average_eq_3_18,average_eq_3_19,average_eq_3_20,average_eq_3_21,average_eq_3_22,average_eq_3_23,average_eq_3_24,average_eq_3_25,average_eq_3_26,average_eq_3_27,average_eq_3_28,average_eq_3_29,average_eq_3_30,average_eq_3_31,average_eq_3_32,average_eq_3_33,average_eq_3_34,average_eq_3_35,average_eq_3_36,average_eq_3_37,average_eq_3_38,average_eq_3_39,average_eq_3_40,average_eq_3_41,average_eq_3_42,average_eq_3_43,average_eq_3_44,average_eq_3_45,average_eq_3_46,average_eq_3_47,average_eq_3_48,average_eq_3_49,average_eq_3_50,loudness_4,fundamental_4,fundamental_stddev_4,average_eq_4_0,average_eq_4_1,average_eq_4_2,average_eq_4_3,average_eq_4_4,average_eq_4_5,average_eq_4_6,average_eq_4_7,average_eq_4_8,average_eq_4_9,average_eq_4_10,average_eq_4_11,average_eq_4_12,average_eq_4_13,average_eq_4_14,average_eq_4_15,average_eq_4_16,average_eq_4_17,average_eq_4_18,average_eq_4_19,average_eq_4_20,average_eq_4_21,average_eq_4_22,average_eq_4_23,average_eq_4_24,average_eq_4_25,average_eq_4_26,average_eq_4_27,average_eq_4_28,average_eq_4_29,average_eq_4_30,average_eq_4_31,average_eq_4_32,average_eq_4_33,average_eq_4_34,average_eq_4_35,average_eq_4_36,average_eq_4_37,average_eq_4_38,average_eq_4_39,average_eq_4_40,average_eq_4_41,average_eq_4_42,average_eq_4_43,average_eq_4_44,average_eq_4_45,average_eq_4_46,average_eq_4_47,average_eq_4_48,average_eq_4_49,average_eq_4_50,loudness_5,fundamental_5,fundamental_stddev_5,average_eq_5_0,average_eq_5_1,average_eq_5_2,average_eq_5_3,average_eq_5_4,average_eq_5_5,average_eq_5_6,average_eq_5_7,average_eq_5_8,average_eq_5_9,average_eq_5_10,average_eq_5_11,average_eq_5_12,average_eq_5_13,average_eq_5_14,average_eq_5_15,average_eq_5_16,average_eq_5_17,average_eq_5_18,average_eq_5_19,average_eq_5_20,average_eq_5_21,average_eq_5_22,average_eq_5_23,average_eq_5_24,average_eq_5_25,average_eq_5_26,average_eq_5_27,average_eq_5_28,average_eq_5_29,average_eq_5_30,average_eq_5_31,average_eq_5_32,average_eq_5_33,average_eq_5_34,average_eq_5_35,average_eq_5_36,average_eq_5_37,average_eq_5_38,average_eq_5_39,average_eq_5_40,average_eq_5_41,average_eq_5_42,average_eq_5_43,average_eq_5_44,average_eq_5_45,average_eq_5_46,average_eq_5_47,average_eq_5_48,average_eq_5_49,average_eq_5_50,loudness_6,fundamental_6,fundamental_stddev_6,average_eq_6_0,average_eq_6_1,average_eq_6_2,average_eq_6_3,average_eq_6_4,average_eq_6_5,average_eq_6_6,average_eq_6_7,average_eq_6_8,average_eq_6_9,average_eq_6_10,average_eq_6_11,average_eq_6_12,average_eq_6_13,average_eq_6_14,average_eq_6_15,average_eq_6_16,average_eq_6_17,average_eq_6_18,average_eq_6_19,average_eq_6_20,average_eq_6_21,average_eq_6_22,average_eq_6_23,average_eq_6_24,average_eq_6_25,average_eq_6_26,average_eq_6_27,average_eq_6_28,average_eq_6_29,average_eq_6_30,average_eq_6_31,average_eq_6_32,average_eq_6_33,average_eq_6_34,average_eq_6_35,average_eq_6_36,average_eq_6_37,average_eq_6_38,average_eq_6_39,average_eq_6_40,average_eq_6_41,average_eq_6_42,average_eq_6_43,average_eq_6_44,average_eq_6_45,average_eq_6_46,average_eq_6_47,average_eq_6_48,average_eq_6_49,average_eq_6_50,loudness_7,fundamental_7,fundamental_stddev_7,average_eq_7_0,average_eq_7_1,average_eq_7_2,average_eq_7_3,average_eq_7_4,average_eq_7_5,average_eq_7_6,average_eq_7_7,average_eq_7_8,average_eq_7_9,average_eq_7_10,average_eq_7_11,average_eq_7_12,average_eq_7_13,average_eq_7_14,average_eq_7_15,average_eq_7_16,average_eq_7_17,average_eq_7_18,average_eq_7_19,average_eq_7_20,average_eq_7_21,average_eq_7_22,average_eq_7_23,average_eq_7_24,average_eq_7_25,average_eq_7_26,average_eq_7_27,average_eq_7_28,average_eq_7_29,average_eq_7_30,average_eq_7_31,average_eq_7_32,average_eq_7_33,average_eq_7_34,average_eq_7_35,average_eq_7_36,average_eq_7_37,average_eq_7_38,average_eq_7_39,average_eq_7_40,average_eq_7_41,average_eq_7_42,average_eq_7_43,average_eq_7_44,average_eq_7_45,average_eq_7_46,average_eq_7_47,average_eq_7_48,average_eq_7_49,average_eq_7_50,loudness_8,fundamental_8,fundamental_stddev_8,average_eq_8_0,average_eq_8_1,average_eq_8_2,average_eq_8_3,average_eq_8_4,average_eq_8_5,average_eq_8_6,average_eq_8_7,average_eq_8_8,average_eq_8_9,average_eq_8_10,average_eq_8_11,average_eq_8_12,average_eq_8_13,average_eq_8_14,average_eq_8_15,average_eq_8_16,average_eq_8_17,average_eq_8_18,average_eq_8_19,average_eq_8_20,average_eq_8_21,average_eq_8_22,average_eq_8_23,average_eq_8_24,average_eq_8_25,average_eq_8_26,average_eq_8_27,average_eq_8_28,average_eq_8_29,average_eq_8_30,average_eq_8_31,average_eq_8_32,average_eq_8_33,average_eq_8_34,average_eq_8_35,average_eq_8_36,average_eq_8_37,average_eq_8_38,average_eq_8_39,average_eq_8_40,average_eq_8_41,average_eq_8_42,average_eq_8_43,average_eq_8_44,average_eq_8_45,average_eq_8_46,average_eq_8_47,average_eq_8_48,average_eq_8_49,average_eq_8_50,loudness_9,fundamental_9,fundamental_stddev_9,average_eq_9_0,average_eq_9_1,average_eq_9_2,average_eq_9_3,average_eq_9_4,average_eq_9_5,average_eq_9_6,average_eq_9_7,average_eq_9_8,average_eq_9_9,average_eq_9_10,average_eq_9_11,average_eq_9_12,average_eq_9_13,average_eq_9_14,average_eq_9_15,average_eq_9_16,average_eq_9_17,average_eq_9_18,average_eq_9_19,average_eq_9_20,average_eq_9_21,average_eq_9_22,average_eq_9_23,average_eq_9_24,average_eq_9_25,average_eq_9_26,average_eq_9_27,average_eq_9_28,average_eq_9_29,average_eq_9_30,average_eq_9_31,average_eq_9_32,average_eq_9_33,average_eq_9_34,average_eq_9_35,average_eq_9_36,average_eq_9_37,average_eq_9_38,average_eq_9_39,average_eq_9_40,average_eq_9_41,average_eq_9_42,average_eq_9_43,average_eq_9_44,average_eq_9_45,average_eq_9_46,average_eq_9_47,average_eq_9_48,average_eq_9_49,average_eq_9_50
0,0.16580498866213153,0.23506589233875275,1433.69140625,0.0,-29.81003761291504,-30.504838943481445,-29.529138565063477,-23.690204620361328,-21.587520599365234,-21.261674880981445,-24.6818790435791,-24.61852264404297,-22.346342086791992,-21.1130428314209,-21.87565040588379,-23.955177307128906,-22.795522689819336,-21.424686431884766,-25.171131134033203,-21.732147216796875,-18.902202606201172,-17.664813995361328,-19.64495277404785,-20.60112953186035,-20.619436264038086,-20.338266372680664,-21.40681266784668,-20.295148849487305,-21.092744827270508,-18.19054412841797,-15.309163093566895,-16.795223236083984,-17.866018295288086,-17.891080856323242,-14.394699096679688,-15.935587882995605,-17.530582427978516,-17.211265563964844,-14.049429893493652,-15.890993118286133,-15.870695114135742,-15.391983985900879,-14.349684715270996,-15.858638763427734,-12.63900375366211,-12.154264450073242,-10.72489070892334,-10.213406562805176,-11.383329391479492,-15.2070951461792,-17.61016273498535,-18.964019775390625,-25.145986557006836,-33.03743362426758,-48.695613861083984,0.22687944769859314,0.0,0.0,-42.42389678955078,-36.957435607910156,-37.068538665771484,-32.16949462890625,-29.244123458862305,-30.601634979248047,-32.026973724365234,-35.176883697509766,-29.542051315307617,-30.86901092529297,-31.504552841186523,-29.0167236328125,-28.898914337158203,-27.10898780822754,-31.42045021057129,-30.429994583129883,-25.77739143371582,-26.83232879638672,-27.344913482666016,-27.420812606811523,-24.322343826293945,-23.97194480895996,-25.522705078125,-25.59642219543457,-28.007640838623047,-32.18818664550781,-25.157268524169922,-23.317712783813477,-23.15316390991211,-23.287607192993164,-21.03483009338379,-26.72035026550293,-24.67258071899414,-19.587444305419922,-17.38808822631836,-21.069652557373047,-23.314573287963867,-23.208189010620117,-19.887807846069336,-16.968961715698242,-17.43779945373535,-14.02374267578125,-12.195143699645996,-9.342405319213867,-10.55807113647461,-14.896252632141113,-18.590246200561523,-20.877103805541992,-25.52245330810547,-37.378623962402344,-50.86691665649414,0.08695359528064728,1359.6500244140625,0.0,-31.448713302612305,-26.412723541259766,-26.009584426879883,-25.3161563873291,-29.479068756103516,-26.03874397277832,-22.87460708618164,-23.739580154418945,-20.68952178955078,-21.006994247436523,-25.526918411254883,-27.725072860717773,-19.982929229736328,-19.23244285583496,-24.560588836669922,-21.70448112487793,-16.139461517333984,-15.072851181030273,-17.719005584716797,-20.519073486328125,-20.899900436401367,-18.127933502197266,-13.581744194030762,-16.852998733520508,-22.35428237915039,-24.14451789855957,-19.270591735839844,-12.786763191223145,-11.697318077087402,-18.632612228393555,-19.783451080322266,-18.401384353637695,-18.25092124938965,-17.562665939331055,-13.861807823181152,-12.384034156799316,-11.396099090576172,-13.76681900024414,-15.483920097351074,-13.184503555297852,-11.67280101776123,-11.948885917663574,-8.743059158325195,-7.516425132751465,-8.849039077758789,-6.453677177429199,-10.1580228805542,-18.385272979736328,-22.601430892944336,-31.76156997680664,-41.56114959716797,0.03910635784268379,960.823974609375,0.0,-26.378719329833984,-24.14818572998047,-20.242931365966797,-23.454349517822266,-22.837949752807617,-22.873931884765625,-23.436580657958984,-26.080102920532227,-24.85064125061035,-23.180797576904297,-22.995641708374023,-25.369441986083984,-24.338890075683594,-22.12013053894043,-25.299537658691406,-26.669090270996094,-18.42274284362793,-14.899463653564453,-21.99346160888672,-23.3653507232666,-22.62397003173828,-19.727012634277344,-14.189863204956055,-16.157590866088867,-23.04454231262207,-24.443687438964844,-17.902311325073242,-11.082260131835938,-10.404133796691895,-18.265140533447266,-21.172080993652344,-19.16801643371582,-20.52519989013672,-20.5334415435791,-15.823472023010254,-15.879491806030273,-18.305665969848633,-16.041690826416016,-13.948412895202637,-11.860941886901855,-10.12661361694336,-10.349889755249023,-14.780314445495605,-11.29198169708252,-10.850988388061523,-12.343131065368652,-14.354344367980957,-15.253832817077637,-20.407033920288086,-32.23178482055664,-43.993289947509766,0.02006949484348297,567.0371704101562,0.0,-19.152639389038086,-16.552881240844727,-14.81510066986084,-17.571027755737305,-14.69495964050293,-14.277120590209961,-16.730836868286133,-15.12889575958252,-16.31978988647461,-18.174041748046875,-21.913867950439453,-24.975000381469727,-23.809492111206055,-20.894739151000977,-19.598522186279297,-17.804166793823242,-15.08962631225586,-15.835722923278809,-18.969276428222656,-15.510499954223633,-16.859325408935547,-12.079086303710938,-6.265782833099365,-7.782860279083252,-15.852642059326172,-14.495035171508789,-14.20417594909668,-6.717254161834717,-3.8105270862579346,-10.891496658325195,-16.024503707885742,-12.967098236083984,-16.556781768798828,-15.07345962524414,-11.732746124267578,-11.056138038635254,-14.321735382080078,-17.232120513916016,-15.008666038513184,-15.181544303894043,-9.118408203125,-5.249230861663818,-10.138711929321289,-9.278721809387207,-9.84409236907959,-12.850615501403809,-12.169941902160645,-14.8190336227417,-18.15119171142578,-27.55345916748047,-38.77212142944336,0.013204189948737621,193.4189453125,0.0,-18.25428581237793,-14.817765235900879,-14.53747272491455,-16.027334213256836,-14.972906112670898,-16.36968231201172,-13.068699836730957,-15.544480323791504,-15.398444175720215,-17.907184600830078,-20.23384666442871,-18.377832412719727,-16.897985458374023,-18.79713249206543,-21.834047317504883,-20.12834930419922,-12.705904006958008,-10.2321195602417,-15.863950729370117,-16.65576934814453,-13.410268783569336,-10.390759468078613,-3.882582664489746,-6.382613182067871,-15.745340347290039,-16.93931007385254,-15.489006996154785,-12.681197166442871,-10.63089370727539,-16.492992401123047,-18.309497833251953,-15.623287200927734,-13.539312362670898,-15.719690322875977,-16.59010887145996,-17.375774383544922,-17.11003875732422,-13.582573890686035,-14.40268611907959,-12.613399505615234,-12.732439041137695,-12.885175704956055,-10.288342475891113,-6.595361709594727,-7.778141498565674,-12.65662670135498,-14.649796485900879,-18.065893173217773,-21.09458351135254,-31.839200973510742,-48.54338836669922,0.008777016773819923,496.7375183105469,0.0,-14.166792869567871,-14.453967094421387,-12.743102073669434,-14.339468002319336,-13.917187690734863,-16.17615509033203,-14.580948829650879,-16.29029083251953,-15.98929214477539,-15.096270561218262,-18.294830322265625,-20.538204193115234,-19.97838592529297,-19.78142738342285,-21.615354537963867,-22.184715270996094,-17.741413116455078,-16.587583541870117,-20.13367462158203,-21.76340103149414,-22.9428653717041,-13.020386695861816,-4.782168388366699,-7.04946231842041,-17.740957260131836,-20.038545608520508,-18.53719711303711,-14.360443115234375,-12.148053169250488,-16.243772506713867,-17.014358520507812,-19.274383544921875,-19.39518928527832,-15.631299018859863,-14.399523735046387,-15.487202644348145,-16.18488121032715,-16.6698055267334,-14.88329029083252,-13.122507095336914,-12.474660873413086,-9.756081581115723,-16.608642578125,-13.763190269470215,-13.466487884521484,-16.10529899597168,-18.520158767700195,-21.166175842285156,-25.037885665893555,-31.540225982666016,-45.89490509033203,0.007845163345336914,315.13226318359375,0.0,-15.13119125366211,-7.9699273109436035,-6.673063278198242,-11.184040069580078,-8.802213668823242,-10.95040512084961,-13.262104034423828,-12.88562297821045,-13.843379974365234,-13.055468559265137,-13.011536598205566,-10.983842849731445,-14.128190994262695,-16.078659057617188,-19.805553436279297,-17.882070541381836,-15.240545272827148,-9.807636260986328,-12.223599433898926,-13.997310638427734,-13.340387344360352,-10.447661399841309,-1.6173945665359497,-3.8939878940582275,-13.590444564819336,-13.532720565795898,-13.867095947265625,-10.113059043884277,-8.388142585754395,-13.632905006408691,-17.409395217895508,-15.948990821838379,-12.827150344848633,-13.366921424865723,-15.100747108459473,-12.581892967224121,-12.896635055541992,-15.483250617980957,-13.393838882446289,-14.777196884155273,-13.729643821716309,-10.301095962524414,-13.841710090637207,-11.851630210876465,-10.418094635009766,-13.291790008544922,-14.974456787109375,-14.967697143554688,-21.266876220703125,-29.687280654907227,-44.06671142578125,0.006405854597687721,1513.37451171875,0.0,-19.05849266052246,-9.995965957641602,-8.530348777770996,-10.02109432220459,-10.35661792755127,-12.649031639099121,-10.402901649475098,-8.575824737548828,-9.502721786499023,-14.069905281066895,-11.886327743530273,-14.084997177124023,-18.59971809387207,-16.650413513183594,-15.307408332824707,-17.847517013549805,-14.94327163696289,-11.29712200164795,-17.255165100097656,-17.198259353637695,-13.90202808380127,-12.709122657775879,-3.8367629051208496,-5.964541912078857,-16.570436477661133,-19.63288116455078,-17.14082908630371,-12.865954399108887,-12.644460678100586,-14.010218620300293,-16.906307220458984,-20.297883987426758,-16.893651962280273,-17.20352554321289,-14.916863441467285,-12.803735733032227,-13.99219036102295,-16.866233825683594,-17.80907440185547,-15.697433471679688,-17.139657974243164,-15.199422836303711,-14.539113998413086,-13.509608268737793,-13.979503631591797,-13.217617988586426,-16.338180541992188,-19.603857040405273,-26.017385482788086,-36.43144607543945,-48.29292678833008,0.006750223692506552,849.7713012695312,0.0,-13.07328987121582,-13.904427528381348,-14.417394638061523,-12.038545608520508,-10.856779098510742,-14.416913986206055,-12.697757720947266,-12.343761444091797,-16.856672286987305,-17.898908615112305,-16.964168548583984,-19.907480239868164,-23.94154930114746,-23.69487190246582,-26.59209632873535,-25.21702766418457,-20.84827995300293,-18.34368324279785,-21.014915466308594,-22.319011688232422,-22.451337814331055,-21.377782821655273,-14.220824241638184,-15.486556053161621,-20.271459579467773,-23.16279411315918,-22.961977005004883,-23.743925094604492,-21.48896026611328,-21.683307647705078,-23.296274185180664,-25.014833450317383,-25.06877326965332,-23.850404739379883,-22.384334564208984,-24.20350456237793,-24.568632125854492,-24.472509384155273,-24.936492919921875,-26.148197174072266,-23.49543571472168,-22.74233055114746,-25.595956802368164,-19.304079055786133,-16.611509323120117,-22.786375045776367,-25.056062698364258,-30.88796043395996,-32.18913650512695,-39.21695327758789,-58.58558654785156
