0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3947392290249433,0.02001953125,0.02490234375,0.029296875,0.01806640625,0.01806640625,0.017578125,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.0009496823186054826,0.00026646547485142946,1.4984648259996902e-05,5.1065903790004086e-06,2.3647428406547988e-06,1.3168557870812947e-06,9.85218548521516e-07,7.788381708451197e-07,6.44108126834908e-07,6.815181450292584e-07,7.973064839461586e-07,1.0073636076413095e-06,1.391700948261132e-06,2.0883067008981016e-06,1626.3822263705638,1401.5774449146309,867.3173734833807,704.8450825663855,588.8436690013211,510.083215760621,479.9385111449619,451.22993800221064,435.0147401835018,447.94221175087716,475.2849260247946,516.9389633961482,593.6166127577716,669.391932034872,1754.9560546875,968.994140625,462.9638671875,430.6640625,398.3642578125,355.2978515625,344.53125,355.2978515625,355.2978515625,344.53125,344.53125,344.53125,344.53125,344.53125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37151927437641724,0.009765625,0.01416015625,0.0185546875,0.017578125,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.01806640625,0.017578125,0.01806640625,0.00011813644232461229,2.9102488042553887e-05,3.910195118805859e-06,2.0888053313683486e-06,1.266517301701242e-06,9.630631438994897e-07,1.0310080824638135e-06,1.2136902114434633e-06,1.582164713909151e-06,2.274231974297436e-06,3.2322275274054846e-06,4.921661457046866e-06,6.843315077276202e-06,1.2094893463654444e-05,1132.9363125872899,927.9721182016914,670.6868204566534,591.363171840271,525.6332664039558,505.8204078116409,521.0943980187138,567.5445702703315,641.7011575901646,718.1683039697342,775.0182583013676,864.3499076352385,969.0544886452114,1084.1984218903394,538.330078125,419.8974609375,344.53125,355.2978515625,344.53125,333.7646484375,344.53125,344.53125,333.7646484375,344.53125,344.53125,333.7646484375,344.53125,344.53125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37151927437641724,0.0224609375,0.02685546875,0.03173828125,0.021484375,0.01806640625,0.0185546875,0.01806640625,0.0185546875,0.01806640625,0.01806640625,0.0185546875,0.01806640625,0.0185546875,0.0185546875,0.016793834045529366,0.006927007809281349,0.0012345686554908752,0.000202964132768102,5.121630965732038e-05,2.1143952835700475e-05,8.784178135101683e-06,4.950420589011628e-06,3.876029495586408e-06,3.801121465585311e-06,4.9547129492566455e-06,5.72171757085016e-06,7.96150925452821e-06,1.1425484444771428e-05,2361.781598336187,2209.3656674458693,1850.5105472068872,1501.314169128372,1226.4260505981392,1010.2577423562365,837.417413112511,743.4769513632696,727.2444269360091,767.5070378486636,829.4329405487582,887.9419327646732,975.1952640496861,1110.993457049799,4048.2421875,3165.380859375,1819.5556640625,839.794921875,344.53125,333.7646484375,322.998046875,215.33203125,215.33203125,215.33203125,215.33203125,215.33203125,215.33203125,215.33203125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250793650793651,0.0302734375,0.041015625,0.0517578125,0.0419921875,0.041015625,0.0400390625,0.037109375,0.03564453125,0.03369140625,0.03076171875,0.03076171875,0.029296875,0.0283203125,0.021484375,0.006304311566054821,0.002090844791382551,5.890578904654831e-05,6.024364665790927e-06,1.865854642346676e-06,1.3319152003532508e-07,9.351075469510306e-10,8.87942164240485e-10,7.476313457210892e-10,1.0171811171133527e-09,1.4088021860203526e-09,1.936172777661227e-09,2.769436679983528e-09,0.0006555408472195268,1792.9534220730397,1688.7847927334897,1226.4269291094352,841.0207976338277,656.2708122514387,340.5709473005099,153.5620508974659,118.36713282311644,102.33321577501697,97.35179378949569,94.53869063989441,91.8528384726864,92.38182509164481,1997.7416310010371,3229.98046875,3154.6142578125,1431.9580078125,484.4970703125,473.73046875,473.73046875,473.73046875,473.73046875,473.73046875,473.73046875,473.73046875,473.73046875,473.73046875,807.4951171875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15850340136054422,0.02783203125,0.03515625,0.04248046875,0.029296875,0.02978515625,0.02880859375,0.02099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030377157032489777,0.010014478117227554,0.00036161497700959444,0.00025508267572149634,0.00023235358821693808,0.00032787994132377207,0.0005850499728694558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006.3790594315,2883.475932166247,1900.7074285983545,1905.0977089141109,1984.4433828260867,2233.493108432886,2403.69494206043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6826.025390625,6319.9951171875,1055.126953125,775.1953125,764.4287109375,829.0283203125,1722.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23219954648526078,0.03564453125,0.0498046875,0.06396484375,0.0576171875,0.0556640625,0.05224609375,0.0478515625,0.044921875,0.04248046875,0.03173828125,0.02197265625,0.0,0.0,0.0,0.013890493661165237,0.010017480701208115,0.0025136941112577915,8.204737241612747e-05,2.062259409285616e-05,9.74313479673583e-06,7.143365110096056e-06,8.400178558076732e-06,1.1675361747620627e-05,0.00010526786354603246,0.0011486172443255782,0.0,0.0,0.0,2246.8027976611747,2272.702283530938,2031.3963570938156,1155.5798457668436,888.204224905655,735.1866433480265,688.4350927615556,755.6266438029552,839.9989141384164,1151.8294583595768,1657.3091932703771,0.0,0.0,0.0,2917.7490234375,2906.982421875,2239.453125,958.2275390625,742.8955078125,667.529296875,721.3623046875,732.12890625,742.8955078125,742.8955078125,753.662109375,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089795918367347,0.0126953125,0.0185546875,0.02392578125,0.0224609375,0.0224609375,0.0224609375,0.0224609375,0.0224609375,0.01708984375,0.01123046875,0.0,0.0,0.0,0.0,0.0005253759445622563,0.0001921977527672425,1.2917740605189465e-05,1.3369543694352615e-06,2.2202350180577923e-07,9.316460847230701e-08,1.0027319063965479e-07,1.9203622514396557e-07,5.561731995840091e-06,9.08432193682529e-05,0.0,0.0,0.0,0.0,1379.9769045752635,1313.5641477374584,1030.6073538677472,660.41811813525,410.2341865770515,326.0323090860407,350.1684910453881,423.21958895114466,814.5812355506807,1215.6679897101108,0.0,0.0,0.0,0.0,979.7607421875,742.8955078125,269.1650390625,258.3984375,258.3984375,258.3984375,258.3984375,258.3984375,258.3984375,301.46484375,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25541950113378686,0.0625,0.08837890625,0.1181640625,0.123046875,0.12158203125,0.1201171875,0.11962890625,0.10888671875,0.10205078125,0.1015625,0.07275390625,0.04638671875,0.0,0.0,0.03462979942560196,0.015027630142867565,0.0022780601866543293,0.00459804804995656,0.00406688405200839,0.00487286364659667,0.0022288677282631397,0.002138860058039427,0.0028779571875929832,0.0028464775532484055,0.0024473480880260468,0.002310249488800764,0.0,0.0,2292.7935559923735,2081.42236003716,1332.3476378867815,1746.4554948065797,1708.298549623781,1667.5685594826612,1538.493622279129,1529.6574205235706,1531.1092661492298,1492.9356033251336,1451.5475775007521,1458.8292427892015,0.0,0.0,4575.8056640625,3811.376953125,2217.919921875,2540.91796875,2562.451171875,2616.2841796875,2304.052734375,2347.119140625,2347.119140625,2293.2861328125,2174.853515625,2013.3544921875,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301859410430839,0.0166015625,0.0234375,0.0322265625,0.02880859375,0.029296875,0.0302734375,0.02783203125,0.02880859375,0.02880859375,0.02783203125,0.02783203125,0.02978515625,0.02294921875,0.01611328125,0.0017073573544621468,0.0007013530703261495,0.00011908010492334142,0.00010871888662222773,0.00021922426822129637,0.0003201241488568485,0.00024214979202952236,0.00030555270495824516,0.00030130660161376,0.00026766915107145905,0.00020202055748086423,0.00013749227218795568,0.0002222433395218104,0.000604654720518738,1696.0768983069079,1538.0990108463602,1220.7006149464653,1210.4672946338742,1290.5239130445755,1325.7481288372949,1269.9495260241872,1288.4802775382977,1268.219819456273,1269.168811024168,1253.4743858572222,1199.4165153590957,1263.6457134498257,1374.6403264584474,1905.6884765625,1356.591796875,979.7607421875,796.728515625,1012.060546875,1098.193359375,1033.59375,1044.3603515625,1055.126953125,1065.8935546875,1022.8271484375,861.328125,968.994140625,1098.193359375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34829931972789113,0.0205078125,0.0283203125,0.03564453125,0.0302734375,0.03076171875,0.03076171875,0.03076171875,0.03076171875,0.03076171875,0.03076171875,0.03076171875,0.03076171875,0.03076171875,0.03076171875,0.003748117247596383,0.0009796784725040197,1.8417504179524258e-05,3.17409067065455e-05,4.784852353623137e-05,3.6307992559159175e-05,3.4025149943772703e-05,3.3976724807871506e-05,3.3209511457243934e-05,3.4207543649245054e-05,3.666928023449145e-05,3.891437518177554e-05,5.506458546733484e-05,7.155510684242472e-05,2224.490219268961,1907.542252761177,872.4835003544395,988.6330432607198,1102.8124988639263,1026.4362014918095,1016.3077710706146,1025.3963292280055,1023.9511418454481,1074.971047409551,1101.9824846097085,1123.0209267245755,1249.7237023020411,1281.7149776152169,2540.91796875,1722.65625,613.6962890625,592.1630859375,689.0625,538.330078125,602.9296875,559.86328125,527.5634765625,527.5634765625,527.5634765625,527.5634765625,559.86328125,678.2958984375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301859410430839,0.01806640625,0.0234375,0.02880859375,0.021484375,0.021484375,0.021484375,0.021484375,0.021484375,0.021484375,0.021484375,0.021484375,0.021484375,0.01611328125,0.0107421875,0.003907421603798866,0.0007682802388444543,1.3706554454984143e-05,8.57394752529217e-06,7.269363322848221e-06,7.624447334819706e-06,1.1635856935754418e-05,1.8653878214536235e-05,3.5830398701364174e-05,6.133461283752695e-05,8.698583405930549e-05,6.549048703163862e-05,0.00037454350967891514,0.0030713416635990143,2267.4809492738773,1884.932430964802,862.3166752789543,862.2522182144501,889.8873753792826,887.2857280037033,927.2176428895555,1009.5727205321306,1108.073605708455,1153.7215324927552,1208.3580442525545,1196.3736785098922,1741.5825376292591,2324.703325729536,2583.984375,1345.8251953125,592.1630859375,484.4970703125,398.3642578125,387.59765625,516.796875,538.330078125,678.2958984375,721.3623046875,732.12890625,699.8291015625,829.0283203125,1798.0224609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37151927437641724,0.02685546875,0.0390625,0.0517578125,0.04931640625,0.04931640625,0.04931640625,0.048828125,0.048828125,0.048828125,0.04931640625,0.04931640625,0.04931640625,0.04931640625,0.048828125,0.0016221245750784874,0.0008169320644810796,0.00016577386122662574,6.523693446069956e-05,3.2223400921793655e-05,2.0831772417295724e-05,1.3827894690621179e-05,1.1572196854103822e-05,1.1861396160384174e-05,1.2709051588899456e-05,1.428337418474257e-05,1.6748823327361606e-05,2.2251822883845307e-05,2.282233617734164e-05,1621.4291608032177,1539.6531951544596,1316.1351082042797,1087.28963943409,1019.2186064770785,962.0906687509719,941.7894717678331,955.0092655010791,998.6152639883721,992.9580315925892,1088.1686190262405,1223.7725231719994,1384.8912379255132,1490.417716469614,1410.4248046875,1421.19140625,1345.8251953125,1162.79296875,1044.3603515625,882.861328125,785.9619140625,775.1953125,775.1953125,753.662109375,742.8955078125,742.8955078125,742.8955078125,742.8955078125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37151927437641724,0.02783203125,0.0400390625,0.05224609375,0.048828125,0.048828125,0.04931640625,0.04931640625,0.04931640625,0.04931640625,0.048828125,0.048828125,0.048828125,0.048828125,0.04931640625,0.0016303537413477898,0.0008371250587515533,0.0001702256267890334,6.612273136852309e-05,3.262224345235154e-05,2.0989902623114176e-05,1.391972091369098e-05,1.1585130778257735e-05,1.1807159353338648e-05,1.266636263608234e-05,1.4321542039397173e-05,1.6625170246697962e-05,2.2374581021722406e-05,2.276186023664195e-05,1624.1997172962865,1541.8127659418833,1321.7310996990564,1089.749330549784,1019.9315179800733,963.0322192801864,941.813585336424,954.2303496231021,998.1909158643718,992.1460161067297,1086.4415173961079,1221.073632045927,1382.6229737328536,1487.7918725860948,1410.4248046875,1421.19140625,1345.8251953125,1162.79296875,1044.3603515625,893.6279296875,785.9619140625,775.1953125,775.1953125,753.662109375,742.8955078125,742.8955078125,742.8955078125,742.8955078125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13931972789115646,0.01416015625,0.02197265625,0.02685546875,0.0263671875,0.02587890625,0.01806640625,0.01318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009093101252801716,0.0005337001639418304,0.00022100796923041344,0.00027030412456952035,0.00018467546033207327,0.0006042304448783398,0.001691986690275371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.5652585071784,1396.9879445654994,1254.4353699820208,1334.0576854382518,1331.6455951071644,1679.7836979179956,2129.81521246452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.392578125,979.7607421875,613.6962890625,570.6298828125,506.0302734375,516.796875,689.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23219954648526078,0.01904296875,0.02734375,0.0341796875,0.0322265625,0.02978515625,0.0283203125,0.0283203125,0.02685546875,0.02685546875,0.02001953125,0.01318359375,0.0,0.0,0.0,0.0009638290503062308,0.00033995439298450947,3.435603139223531e-05,1.2771009096468333e-05,1.149610397987999e-05,1.2899769899377134e-05,1.3101921467750799e-05,2.314668381586671e-05,5.314273221301846e-05,0.00014761944476049393,0.0010365089401602745,0.0,0.0,0.0,1553.0933758340266,1315.9912889192005,851.1379585180407,703.3593125070456,730.7049375050844,814.6278136491709,922.5314033054129,1161.087952605308,1597.0031974216201,2004.5802589683474,2364.753897278398,0.0,0.0,0.0,1033.59375,775.1953125,559.86328125,462.9638671875,452.197265625,441.4306640625,409.130859375,409.130859375,409.130859375,409.130859375,1033.59375,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786394557823129,0.01904296875,0.02978515625,0.041015625,0.04345703125,0.0419921875,0.0419921875,0.04150390625,0.04150390625,0.04150390625,0.04150390625,0.0419921875,0.03173828125,0.021484375,0.0,0.008257302455604076,0.003994165454059839,0.00030877330573275685,0.00013401167234405875,8.005470590433106e-05,4.5268847316037863e-05,3.171745629515499e-05,3.16882724291645e-05,3.3263298973906785e-05,4.9744943680707365e-05,8.055565558606759e-05,0.0003771310148295015,0.0027629302348941565,0.0,2390.1855761816328,2073.5591990872617,1193.4012940584248,1070.1339601976647,1019.4441485025279,972.1871142118334,979.7154975655917,1063.2400872811802,1200.5609447226025,1450.075018104782,1748.3107251935642,2005.3799152200831,2296.0124173375957,0.0,2767.0166015625,1722.65625,1119.7265625,990.52734375,925.927734375,785.9619140625,689.0625,667.529296875,635.2294921875,635.2294921875,635.2294921875,689.0625,1722.65625,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13931972789115646,0.0361328125,0.05029296875,0.06298828125,0.0517578125,0.15576171875,0.1416015625,0.12890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619303673505783,0.02969653718173504,0.006757262162864208,0.004652443341910839,0.005660034250468016,0.018149331212043762,0.0936107486486435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708.677750321721,2631.479965127342,2292.861667195928,2179.5522470071246,2254.8440251430166,3073.264352600176,3639.742634212607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.3330078125,5254.1015625,2939.2822265625,1841.0888671875,1668.8232421875,5340.234375,8128.7841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23219954648526078,0.0322265625,0.05224609375,0.07080078125,0.07421875,0.076171875,0.07470703125,0.0751953125,0.07470703125,0.0751953125,0.056640625,0.03759765625,0.0,0.0,0.0,0.015882089734077454,0.007766157388687134,0.00020052662875968963,0.00010890391422435641,6.428582855733112e-05,4.311212614993565e-05,3.411965735722333e-05,2.9608096156152897e-05,2.9948787414468825e-05,0.00033035562955774367,0.0038811839185655117,0.0,0.0,0.0,2387.7485307565357,2169.429583206526,1171.5546161040975,1123.7621457681378,1048.7667040731928,995.8037986275763,967.9004909093385,981.0362218428313,1035.6974786454934,1665.8235982854183,2228.905821160354,0.0,0.0,0.0,3962.109375,3176.1474609375,1475.0244140625,1162.79296875,1152.0263671875,947.4609375,893.6279296875,882.861328125,882.861328125,1044.3603515625,2088.720703125,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23219954648526078,0.0205078125,0.0302734375,0.037109375,0.0322265625,0.0302734375,0.02685546875,0.02685546875,0.02978515625,0.03173828125,0.025390625,0.0185546875,0.0,0.0,0.0,0.007932011038064957,0.00245689763687551,5.482547203428112e-05,3.80087221856229e-05,3.535617361194454e-05,2.678234886843711e-05,2.7222156859352253e-05,0.00011647781502688304,0.0006604305817745626,0.00087480538059026,0.0025814941618591547,0.0,0.0,0.0,2452.9819922004085,2163.352910144254,1060.0752517765504,995.6241544479625,1092.112972656317,1148.695005985208,1223.9847646095743,1856.233873773752,2725.1409415229614,2781.960635383174,2753.799031587709,0.0,0.0,0.0,4123.6083984375,1991.8212890625,527.5634765625,484.4970703125,462.9638671875,441.4306640625,430.6640625,430.6640625,2680.8837890625,2939.2822265625,2680.8837890625,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16253968253968254,0.017578125,0.03369140625,0.04736328125,0.05126953125,0.0595703125,0.060546875,0.046875,0.0322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.003701249836012721,0.0017308215610682964,0.00016013217100407928,0.0003196554025635123,0.00015703840472269803,0.00012673823221120983,0.00113728828728199,0.007334443740546703,0.0,0.0,0.0,0.0,0.0,0.0,1766.5114113148672,1646.386976759383,1127.4321131470947,1240.0738463382202,1170.022146224515,1105.4800469699312,1525.871134953352,2124.0570917771556,0.0,0.0,0.0,0.0,0.0,0.0,2454.78515625,2013.3544921875,968.994140625,1044.3603515625,968.994140625,958.2275390625,1205.859375,1668.8232421875,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25541950113378686,0.0263671875,0.04248046875,0.05712890625,0.0595703125,0.0615234375,0.0615234375,0.06298828125,0.0634765625,0.06396484375,0.0634765625,0.04736328125,0.03173828125,0.0,0.0,0.0007742576417513192,0.0003419101412873715,3.3179101592395455e-05,4.428076499607414e-05,8.158951823133975e-05,6.72924579703249e-05,5.7082215789705515e-05,3.4471242543077096e-05,2.565418617450632e-05,2.6257150238961913e-05,0.00022903535864315927,0.0025823144242167473,0.0,0.0,1341.316862511552,1170.9576093262185,813.3548482526207,878.5462311570535,999.1788516875467,1121.6783999675647,1207.7186160580034,1160.4534018972647,1178.5842267334654,1303.2961172761536,1770.6687422763039,2217.502123345726,0.0,0.0,958.2275390625,958.2275390625,710.595703125,958.2275390625,958.2275390625,785.9619140625,785.9619140625,721.3623046875,710.595703125,710.595703125,947.4609375,1873.388671875,0.0,0.0
